case_id,total_parcels,total_landowners,total_land_area,missing_doc_pct,survey_completed_pct,ownership_disputes_count,court_cases_count,pending_approvals_count,compensation_progress_pct,bank_verification_pct,open_grievances_count,avg_dept_response_days,environmental_clearance,rehabilitation_required,district_delay_rate,overdue_tasks_count,days_remaining,delay_probability,delayed_binary,delayed_days,risk_level
826,1,2,1.31,34.3,80.8,0,0,1,85.3,100.0,3,9.1,1,1,47.3,1,154,0.473,1,101,Medium
827,8,16,34.59,25.6,26.0,0,1,0,86.1,81.7,2,12.2,1,0,21.5,0,257,0.559,1,90,Medium
828,8,24,16.13,22.2,88.1,1,3,0,67.1,50.9,0,12.7,1,0,22.8,1,264,0.826,1,161,High
829,11,11,35.76,39.8,80.5,2,1,0,92.9,89.0,2,36.9,1,0,23.4,1,144,0.726,1,175,High
830,9,27,32.24,6.6,78.1,1,0,0,83.2,100.0,0,4.6,1,0,30.1,1,139,0.379,0,0,Low
831,5,15,19.02,45.8,96.6,2,0,0,29.9,45.3,2,22.0,1,1,40.7,0,278,0.81,1,183,High
832,14,28,60.19,20.2,81.4,0,0,1,81.9,87.7,1,15.2,1,1,42.6,0,215,0.407,0,7,Medium
833,3,3,5.87,28.1,73.6,1,0,1,95.8,88.8,1,6.4,1,0,44.9,0,298,0.472,1,106,Medium
834,5,10,19.88,38.4,48.4,2,0,1,22.4,36.1,0,14.9,1,1,29.8,1,202,0.98,1,206,High
835,5,5,6.44,18.5,70.7,1,0,1,98.1,100.0,4,4.0,1,0,42.8,0,58,0.541,1,99,Medium
836,19,57,64.76,37.1,54.9,2,0,2,12.2,10.1,2,16.0,1,1,24.1,1,24,0.98,1,220,High
837,14,14,49.63,23.6,46.9,0,0,3,57.0,27.4,2,17.9,1,0,20.3,0,19,0.618,1,101,Medium
838,4,8,13.23,2.9,71.5,2,1,0,79.7,64.3,0,33.7,1,0,44.3,2,189,0.809,1,195,High
839,13,26,22.54,5.4,56.5,1,0,1,81.1,82.0,0,6.4,1,1,45.0,4,173,0.81,1,219,High
840,10,20,40.3,33.3,72.6,2,0,0,76.1,73.8,1,12.4,1,0,41.8,0,258,0.623,1,140,Medium
841,18,18,25.65,11.3,92.5,0,0,0,57.6,78.0,2,11.1,0,0,29.1,1,43,0.394,0,0,Low
842,8,24,7.99,23.2,68.1,1,2,1,68.6,59.7,3,8.0,1,1,52.5,0,168,0.98,1,151,High
843,8,24,27.64,14.7,96.3,2,1,1,73.0,70.4,0,6.6,1,0,50.6,1,109,0.821,1,180,High
844,7,7,17.91,40.1,72.7,0,0,2,54.5,44.8,1,10.8,1,0,38.0,0,16,0.556,1,99,Medium
845,8,16,31.53,42.1,85.0,1,0,1,63.6,75.3,1,12.8,0,0,54.6,1,106,0.746,1,174,High
846,14,42,31.06,11.0,61.6,2,1,0,86.2,73.3,0,8.6,1,1,30.5,0,70,0.862,1,193,High
847,19,38,27.03,16.0,49.2,0,0,2,38.2,34.7,0,14.8,1,0,37.2,2,250,0.686,1,132,Medium
848,6,6,23.37,20.4,96.6,0,0,0,57.1,34.2,0,11.8,1,0,52.5,0,29,0.272,0,12,Low
849,1,2,2.83,24.8,84.2,1,0,0,10.8,2.9,1,6.2,1,0,36.2,3,99,0.767,1,166,High
850,15,45,22.5,2.1,82.0,0,0,0,71.9,96.8,2,19.1,1,0,36.5,0,268,0.215,0,2,Low
851,1,3,3.47,31.5,52.7,0,0,4,27.6,54.2,3,18.3,1,0,22.8,0,235,0.614,1,95,Medium
852,17,34,45.75,3.3,54.0,0,0,1,53.3,63.4,1,10.8,1,0,27.4,1,263,0.515,1,102,Medium
853,1,1,3.04,17.5,66.9,0,0,1,28.9,35.5,0,1.9,1,0,25.5,2,59,0.531,1,103,Medium
854,15,30,37.58,20.1,90.4,0,0,2,12.1,2.7,1,3.9,1,1,39.8,1,34,0.712,1,127,High
855,2,2,7.73,5.9,48.7,0,0,1,53.5,56.5,2,22.5,1,1,31.1,0,138,0.476,1,92,Medium
856,14,28,54.17,16.7,43.2,1,0,2,48.2,50.7,1,29.8,1,0,22.7,2,160,0.728,1,152,High
857,8,24,27.4,18.0,69.5,1,0,1,48.3,48.6,0,21.3,1,0,37.8,1,244,0.664,1,126,Medium
858,8,8,9.52,45.3,91.2,1,0,4,28.8,40.9,3,7.3,1,1,43.4,0,75,0.859,1,147,High
859,19,19,74.17,42.6,86.0,0,0,2,95.2,81.0,2,18.5,1,1,45.8,1,135,0.628,1,144,Medium
860,7,7,22.98,6.0,89.7,0,0,1,10.3,48.7,3,17.4,1,1,49.3,1,270,0.556,1,109,Medium
861,19,57,64.2,43.2,56.4,0,0,0,90.2,100.0,3,17.5,1,0,36.9,1,218,0.38,0,2,Low
862,6,12,12.86,8.4,74.2,2,0,3,76.3,64.1,0,11.4,0,1,33.7,1,19,0.98,1,222,High
863,6,18,24.32,13.1,64.2,1,0,1,25.5,27.1,2,12.6,0,1,43.9,2,91,0.972,1,183,High
864,3,3,10.45,11.8,86.1,2,0,1,52.5,43.5,1,4.2,1,0,20.5,2,155,0.769,1,191,High
865,7,14,8.52,60.7,90.0,0,0,2,99.0,100.0,0,39.6,0,0,42.2,1,114,0.642,1,119,Medium
866,19,57,43.87,26.1,85.7,1,0,1,67.9,66.6,1,4.0,1,0,34.2,0,222,0.493,1,112,Medium
867,8,8,32.64,24.9,86.2,0,0,0,21.5,0.0,1,8.6,1,0,35.9,1,209,0.517,1,80,Medium
868,10,10,9.75,29.3,88.8,2,0,0,51.2,37.4,0,36.0,0,1,30.4,4,194,0.98,1,272,High
869,15,45,65.36,18.0,64.4,0,1,1,52.1,72.0,4,9.9,1,1,24.5,0,272,0.672,1,119,Medium
870,15,45,49.69,15.9,80.6,0,0,0,82.2,78.9,0,10.8,1,0,34.0,1,209,0.368,0,3,Low
871,1,3,3.14,6.6,59.1,0,1,1,92.5,89.1,3,11.8,1,1,30.8,1,153,0.582,1,93,Medium
872,7,7,12.61,47.4,72.2,1,0,2,17.4,27.4,0,12.9,1,0,53.6,1,25,0.845,1,191,High
873,4,12,6.88,58.1,80.4,0,0,0,38.3,52.4,0,5.8,1,0,53.0,3,280,0.616,1,120,Medium
874,6,6,25.71,20.3,69.3,0,1,0,36.9,35.6,0,17.0,1,1,42.5,0,42,0.711,1,98,High
875,1,3,1.9,34.7,77.9,0,0,2,99.6,67.1,2,16.5,1,0,51.6,1,133,0.484,1,94,Medium
876,5,5,18.35,68.0,61.4,3,0,1,60.3,48.3,0,11.1,0,0,46.3,0,263,0.98,1,212,High
877,1,1,2.25,14.5,69.0,0,0,0,89.2,57.0,5,15.6,1,0,32.1,2,21,0.318,0,4,Low
878,4,8,5.26,16.6,63.9,2,1,2,48.3,27.3,2,6.9,1,0,41.1,0,157,0.98,1,225,High
879,2,6,1.68,49.2,65.4,3,0,1,75.0,76.2,2,26.7,1,0,27.7,4,21,0.98,1,256,High
880,10,30,28.14,3.9,47.9,3,0,0,35.8,36.5,0,46.2,1,0,44.1,0,69,0.745,1,158,High
881,5,5,22.05,27.9,68.4,2,0,0,92.1,100.0,1,8.9,1,0,21.6,0,34,0.588,1,138,Medium
882,10,10,21.66,46.2,76.2,2,0,0,51.0,50.5,3,12.3,1,0,49.1,0,17,0.696,1,150,Medium
883,1,1,2.12,9.0,41.3,0,2,2,82.3,69.1,0,5.7,1,0,40.4,1,34,0.848,1,133,High
884,6,12,12.44,23.9,93.0,0,0,1,33.0,51.0,0,17.6,0,0,22.0,0,280,0.539,1,112,Medium
885,13,26,35.44,50.1,90.2,1,0,1,72.4,98.7,1,9.0,1,0,50.5,0,241,0.489,1,99,Medium
886,15,15,36.46,15.5,89.6,0,0,2,46.5,60.2,3,9.0,1,0,50.7,1,232,0.495,1,87,Medium
887,4,12,16.22,9.6,89.2,0,1,0,12.8,11.8,1,17.1,1,0,49.8,3,179,0.712,1,158,High
888,13,39,34.72,25.5,61.1,1,1,0,47.2,42.6,0,13.7,0,0,47.1,3,65,0.98,1,202,High
889,15,30,40.18,37.6,62.0,1,1,0,59.5,41.6,1,7.0,1,0,43.7,0,184,0.724,1,148,High
890,8,16,10.5,32.3,55.0,2,1,0,23.7,11.8,3,2.4,1,0,33.9,1,44,0.98,1,214,High
891,5,5,22.18,31.8,79.9,1,0,1,26.6,19.9,0,9.3,1,0,24.8,1,258,0.633,1,133,Medium
892,15,45,25.87,70.4,89.9,1,1,1,51.8,31.9,0,4.0,1,0,30.1,1,59,0.916,1,181,High
893,4,4,4.29,14.0,51.9,0,0,0,40.8,35.8,0,19.3,1,0,32.1,0,229,0.44,0,11,Medium
894,12,24,39.04,20.6,82.1,0,1,0,49.7,45.5,0,10.6,0,0,32.5,1,37,0.757,1,149,High
895,13,39,39.04,40.7,75.5,3,0,0,51.5,70.6,0,8.6,1,0,39.8,1,67,0.75,1,187,High
896,2,6,4.67,22.3,48.8,0,0,3,22.6,0.0,0,7.1,0,0,27.3,0,56,0.856,1,130,High
897,19,38,44.88,41.5,77.8,0,0,1,26.3,28.9,1,13.9,1,0,26.6,0,178,0.568,1,93,Medium
898,19,19,70.39,70.0,89.4,1,0,1,86.3,65.9,0,10.0,1,1,45.1,0,118,0.641,1,98,Medium
899,4,4,6.1,17.4,92.4,0,0,0,24.6,0.0,0,19.1,1,0,20.3,2,176,0.497,1,116,Medium
900,4,12,15.34,27.0,81.8,0,0,1,69.9,62.5,3,10.5,1,0,25.2,2,168,0.426,0,1,Medium
901,11,22,35.2,35.3,28.3,0,0,0,47.7,48.0,0,18.8,1,0,35.2,0,17,0.494,1,85,Medium
902,5,15,11.75,16.6,69.9,0,2,4,97.1,100.0,0,8.6,0,0,25.2,1,57,0.98,1,168,High
903,11,22,27.44,11.7,82.4,0,1,2,15.9,11.9,0,13.7,0,0,53.6,0,68,0.86,1,127,High
904,10,10,17.5,35.9,91.7,2,1,1,84.7,76.6,1,4.9,1,0,43.5,1,27,0.829,1,189,High
905,8,16,28.66,32.2,83.3,0,1,1,54.2,43.7,2,11.1,1,0,35.1,0,126,0.621,1,111,Medium
906,6,6,16.19,25.9,75.4,0,0,1,10.5,2.7,2,27.4,0,0,23.9,0,70,0.649,1,97,Medium
907,6,12,11.92,27.9,59.9,0,0,0,33.7,0.0,1,5.2,1,0,33.5,2,118,0.605,1,136,Medium
908,8,24,24.04,9.0,48.5,0,0,0,46.7,34.4,2,16.2,0,1,42.8,1,189,0.795,1,138,High
909,15,15,67.26,52.6,64.7,2,1,1,38.3,50.3,2,27.7,0,0,53.9,0,82,0.98,1,191,High
910,14,42,33.75,17.9,67.3,0,1,0,42.6,5.8,0,7.6,1,0,36.5,0,27,0.553,1,99,Medium
911,11,33,46.27,22.1,70.6,4,0,0,92.5,86.3,0,9.6,1,1,44.2,3,175,0.82,1,260,High
912,12,12,24.92,77.0,86.1,0,1,1,42.5,38.2,1,7.4,1,0,26.8,0,180,0.714,1,97,High
913,13,13,13.03,7.1,75.7,2,0,3,47.7,58.4,4,18.5,0,0,41.8,1,273,0.98,1,209,High
914,8,24,12.45,17.0,69.4,0,0,3,78.5,80.3,0,19.3,1,0,28.4,0,57,0.502,1,66,Medium
915,18,54,42.29,8.4,65.1,0,2,0,81.4,87.7,0,23.8,1,0,26.9,0,213,0.636,1,108,Medium
916,1,3,1.61,31.3,84.0,0,0,0,17.6,6.4,2,29.1,1,0,37.8,1,146,0.519,1,87,Medium
917,15,45,12.01,26.7,74.9,1,0,1,73.4,47.0,0,4.7,1,1,27.4,2,106,0.788,1,177,High
918,8,8,33.48,5.9,61.1,0,0,2,53.4,45.4,1,19.1,0,1,45.2,0,46,0.721,1,121,High
919,11,11,43.15,38.8,76.7,0,0,3,22.0,19.9,0,24.8,1,0,52.8,0,271,0.69,1,116,Medium
920,12,36,42.56,30.9,92.6,2,0,2,33.8,51.2,0,22.5,1,0,33.8,2,50,0.948,1,215,High
921,12,24,17.05,19.6,90.7,0,0,1,14.1,0.0,1,6.8,0,0,31.3,1,296,0.743,1,134,High
922,4,8,4.98,37.2,39.8,0,0,0,42.4,73.7,1,18.7,0,0,26.2,1,219,0.624,1,106,Medium
923,16,16,16.8,25.4,55.0,2,0,0,33.0,35.6,0,18.8,1,1,33.7,0,164,0.811,1,164,High
924,4,12,13.92,31.0,66.7,0,0,0,44.4,33.0,2,9.6,1,0,39.6,0,153,0.514,1,70,Medium
925,5,15,21.18,61.0,56.5,2,1,1,62.2,50.0,0,13.7,1,0,33.1,0,295,0.978,1,197,High
926,5,5,11.96,42.5,37.4,0,0,0,75.9,73.5,1,2.2,1,0,41.8,1,187,0.554,1,109,Medium
927,8,16,9.93,47.4,51.9,0,0,1,64.5,63.5,0,15.9,1,1,43.2,0,178,0.591,1,84,Medium
928,10,20,26.96,70.2,89.8,0,0,1,71.1,71.3,2,11.1,1,0,23.4,1,116,0.491,1,83,Medium
929,17,34,35.54,26.2,47.8,2,1,0,87.9,97.5,2,12.5,1,1,44.4,1,116,0.91,1,219,High
930,9,9,19.68,34.6,77.8,2,0,3,88.6,78.7,0,11.5,0,0,51.5,2,167,0.98,1,216,High
931,19,38,58.88,41.6,95.3,4,2,1,87.5,89.1,0,10.8,0,0,20.9,3,135,0.98,1,290,High
932,14,14,48.43,25.6,63.5,0,0,3,23.8,18.8,3,5.2,1,0,39.3,2,71,0.759,1,163,High
933,8,8,9.67,31.2,95.0,2,0,3,32.6,57.3,0,8.4,1,0,41.1,1,121,0.86,1,195,High
934,9,27,8.39,8.2,72.5,0,1,0,55.2,28.1,1,15.7,1,0,44.8,0,253,0.564,1,94,Medium
935,11,22,49.27,15.1,68.2,0,0,0,42.3,74.5,0,23.3,1,0,33.5,0,35,0.331,0,0,Low
936,1,1,1.66,62.6,36.0,2,0,0,21.9,8.6,5,6.8,1,0,48.7,1,87,0.892,1,181,High
937,14,28,13.99,6.3,97.8,0,0,2,35.9,19.6,3,14.3,1,0,38.9,1,35,0.49,1,106,Medium
938,5,10,7.51,39.6,70.5,0,0,1,97.8,93.4,0,12.1,1,0,34.3,0,25,0.342,0,4,Low
939,14,42,13.22,36.4,76.4,0,0,3,41.2,44.4,1,22.5,1,1,45.2,4,72,0.962,1,223,High
940,4,8,9.0,54.8,83.1,1,0,0,47.7,42.3,3,11.1,1,1,52.5,0,254,0.728,1,136,High
941,1,3,3.77,74.5,72.0,0,0,1,10.6,19.6,0,27.2,1,1,48.4,1,100,0.851,1,156,High
942,19,19,39.19,30.8,72.5,0,0,4,74.7,68.0,0,10.4,1,0,52.6,1,158,0.628,1,118,Medium
943,8,16,19.55,6.6,81.4,4,1,1,47.2,37.5,0,10.1,1,0,29.3,1,239,0.98,1,246,High
944,15,15,49.5,16.4,69.1,0,0,0,19.3,5.4,0,7.3,1,0,24.1,1,208,0.511,1,106,Medium
945,15,30,40.24,14.8,55.4,0,0,1,97.2,100.0,2,17.9,1,0,38.7,0,117,0.367,0,11,Low
946,9,9,35.89,33.4,79.7,1,0,0,80.0,85.8,1,25.6,1,1,21.6,4,176,0.753,1,215,High
947,9,18,36.04,6.1,78.6,2,0,0,75.4,58.0,1,9.0,1,0,43.6,4,62,0.735,1,230,High
948,10,20,8.37,42.2,60.0,0,0,0,96.2,89.4,0,10.2,1,0,28.4,1,248,0.326,0,26,Low
949,9,18,33.11,12.5,26.9,1,1,0,46.7,26.8,2,7.2,1,1,35.9,0,36,0.818,1,153,High
950,3,6,7.51,13.2,62.0,0,1,2,74.7,100.0,2,4.2,1,0,42.9,0,149,0.555,1,85,Medium
951,11,22,49.05,36.9,77.5,0,0,0,28.6,31.3,1,7.8,1,1,36.9,0,189,0.518,1,72,Medium
952,6,12,15.53,12.8,76.8,0,0,1,72.7,42.9,3,9.8,1,0,28.3,1,256,0.41,0,8,Medium
953,2,4,8.9,43.6,75.0,0,0,0,11.3,0.0,0,21.9,1,0,50.8,0,31,0.533,1,88,Medium
954,7,14,25.14,9.4,88.0,0,2,0,21.4,2.6,2,7.4,1,1,46.8,0,273,0.932,1,165,High
955,18,36,30.96,9.9,91.7,3,0,0,48.3,52.7,1,10.2,1,1,41.0,1,212,0.823,1,204,High
956,2,2,5.58,53.1,82.6,1,0,0,11.1,0.0,0,13.0,1,1,44.4,2,90,0.85,1,186,High
957,17,51,76.01,20.3,45.5,3,0,0,51.6,31.1,0,5.9,1,1,34.5,0,217,0.945,1,226,High
958,11,22,43.7,29.2,47.6,1,0,1,57.1,53.3,0,16.8,1,1,33.2,1,247,0.767,1,163,High
959,12,36,13.92,20.0,89.1,0,0,4,65.9,64.7,2,10.0,0,0,25.6,1,289,0.714,1,112,High
960,19,38,64.86,54.0,78.4,0,1,0,19.0,10.7,2,8.6,0,0,48.1,4,173,0.98,1,216,High
961,7,14,14.55,49.5,65.6,2,0,0,26.3,20.1,1,24.7,1,0,33.3,1,129,0.848,1,200,High
962,6,6,4.96,31.5,93.1,1,0,0,65.2,43.7,0,26.3,1,0,44.2,1,272,0.584,1,157,Medium
963,1,1,2.29,69.4,95.9,4,0,2,69.2,75.9,4,6.6,1,0,30.5,1,251,0.874,1,237,High
964,17,51,28.37,35.0,65.2,0,0,1,12.3,0.0,0,18.7,1,1,47.9,4,110,0.899,1,178,High
965,11,11,42.13,21.5,64.1,0,0,2,58.6,56.1,1,31.1,1,0,23.7,2,142,0.542,1,94,Medium
966,18,18,36.87,19.1,38.4,0,0,0,80.6,100.0,2,10.8,1,0,41.9,0,288,0.36,0,2,Low
967,17,51,65.65,3.7,87.9,0,0,0,16.2,10.7,0,14.0,1,1,48.3,1,274,0.556,1,92,Medium
968,7,7,5.62,44.0,66.3,0,0,0,47.2,26.2,1,12.1,1,0,43.1,2,92,0.575,1,131,Medium
969,17,34,32.96,28.3,88.6,0,1,2,39.4,37.7,0,19.0,1,1,44.4,1,190,0.837,1,171,High
970,9,27,15.23,18.0,62.7,1,0,0,92.2,87.6,0,7.7,1,1,38.4,0,141,0.515,1,111,Medium
971,17,51,28.29,18.5,38.7,0,0,1,26.7,29.5,1,7.7,1,0,39.6,0,212,0.568,1,101,Medium
972,8,16,8.42,15.6,83.1,0,0,1,38.7,41.2,0,8.0,1,0,22.3,1,218,0.479,1,99,Medium
973,17,17,25.37,18.1,55.8,1,0,1,90.9,100.0,0,6.6,1,0,28.8,0,59,0.431,0,2,Medium
974,7,21,19.99,10.4,82.8,0,0,0,39.8,32.3,0,6.6,1,0,45.3,0,178,0.347,0,2,Low
975,1,3,1.88,38.1,63.6,1,0,1,57.8,45.3,0,11.1,1,0,53.1,2,112,0.721,1,174,High
976,13,26,30.48,51.0,77.1,0,0,0,13.0,0.8,0,9.4,0,0,39.0,0,257,0.725,1,111,High
977,19,38,41.69,32.2,55.1,2,0,4,98.6,88.7,2,14.8,1,1,45.4,1,157,0.98,1,221,High
978,19,19,76.78,30.2,67.4,1,0,0,84.2,88.5,0,7.8,1,0,43.9,2,151,0.575,1,147,Medium
979,17,51,70.54,28.0,82.4,3,0,0,67.1,46.3,2,14.5,1,0,55.0,1,72,0.761,1,196,High
980,13,13,34.11,5.3,96.1,0,1,0,15.5,1.3,1,11.9,1,1,47.8,0,283,0.635,1,92,Medium
981,16,16,32.35,28.1,73.4,0,0,2,16.7,17.5,0,31.0,0,0,42.0,0,183,0.824,1,131,High
982,8,16,9.56,22.8,62.0,0,0,0,59.0,77.1,2,11.5,1,0,24.0,1,122,0.357,0,2,Low
983,19,57,82.22,42.8,73.7,0,0,1,35.7,22.4,0,15.3,1,0,32.7,4,58,0.675,1,147,Medium
984,18,54,18.41,21.8,48.4,0,0,0,66.1,71.3,0,6.1,1,0,28.8,2,100,0.499,1,96,Medium
985,1,3,1.9,37.3,69.5,1,0,0,63.8,60.7,0,6.8,1,1,49.9,1,91,0.663,1,144,Medium
986,14,28,26.64,29.1,67.6,0,0,1,85.5,93.1,0,28.0,1,0,35.6,0,256,0.392,0,1,Low
987,19,38,37.72,20.5,70.9,1,0,0,35.3,36.2,5,16.7,1,0,38.7,0,238,0.604,1,145,Medium
988,15,30,21.12,37.6,69.4,1,0,1,62.0,62.4,0,15.3,1,0,53.8,1,177,0.638,1,131,Medium
989,18,36,66.56,58.6,72.8,1,2,2,80.0,100.0,2,11.4,1,0,49.3,0,136,0.98,1,187,High
990,2,4,2.51,5.3,75.5,0,1,2,54.2,98.1,1,12.5,1,0,47.6,2,191,0.658,1,109,Medium
991,17,51,53.54,32.4,89.7,4,2,0,84.8,80.9,0,10.9,1,1,25.0,0,201,0.98,1,225,High
992,18,18,22.65,52.5,77.7,0,3,1,21.8,8.0,3,16.6,1,0,20.8,0,258,0.921,1,160,High
993,6,18,6.37,11.4,72.2,0,0,3,76.1,79.7,4,12.1,1,1,24.4,0,235,0.584,1,98,Medium
994,19,19,79.13,8.3,84.1,2,0,2,94.9,100.0,3,18.5,1,1,45.9,0,149,0.678,1,143,Medium
995,4,8,6.01,13.6,73.9,0,0,0,39.9,59.7,1,7.0,1,0,34.4,1,49,0.372,0,6,Low
996,1,1,3.84,41.1,92.4,1,1,1,43.0,9.3,0,11.7,1,0,24.1,0,181,0.787,1,128,High
997,8,24,22.52,8.9,57.1,0,0,3,17.5,11.3,0,5.4,1,1,45.9,1,276,0.822,1,159,High
998,7,21,7.62,62.2,58.5,0,0,1,67.7,60.1,1,21.6,1,1,26.8,1,234,0.635,1,111,Medium
999,3,3,13.01,4.1,53.7,0,0,2,59.7,47.6,0,15.9,0,0,40.6,0,79,0.59,1,84,Medium
1000,10,20,17.14,39.9,55.3,0,0,1,13.6,0.0,1,4.3,1,0,46.0,0,124,0.671,1,83,Medium
1001,10,20,39.81,12.9,79.1,0,0,0,77.7,74.3,2,15.2,1,0,41.3,2,23,0.282,0,2,Low
1002,19,57,27.07,28.9,83.3,0,0,0,84.6,95.2,0,11.0,1,0,54.8,0,196,0.229,0,14,Low
1003,14,14,55.43,19.5,57.5,1,1,0,91.6,72.9,0,21.9,1,0,35.2,1,57,0.767,1,158,High
1004,2,4,1.7,12.4,66.2,1,0,0,59.1,60.4,4,20.6,1,0,30.9,0,134,0.401,0,3,Medium
1005,1,2,2.69,15.3,74.5,2,2,2,50.7,57.0,0,25.1,1,0,27.0,1,127,0.98,1,209,High
1006,18,54,65.64,14.7,91.4,2,0,1,88.9,100.0,0,18.8,0,0,37.6,1,268,0.726,1,169,High
1007,7,14,29.81,41.8,91.7,0,2,1,45.9,55.4,0,11.4,1,1,49.8,0,245,0.817,1,125,High
1008,8,8,33.31,43.7,88.7,2,0,1,69.0,67.7,0,13.9,1,0,53.1,4,150,0.855,1,224,High
1009,1,3,3.83,35.7,33.0,0,0,0,65.4,70.1,0,8.6,1,0,54.0,0,182,0.472,1,81,Medium
1010,3,9,12.26,12.3,79.7,0,0,0,43.5,54.9,0,10.2,1,0,38.6,0,193,0.366,0,0,Low
1011,8,8,12.3,38.5,62.7,1,0,3,17.8,19.6,0,17.4,1,1,41.2,0,268,0.979,1,181,High
1012,15,45,27.77,31.2,43.8,0,1,1,11.9,23.7,1,5.1,1,0,40.4,3,61,0.917,1,197,High
1013,5,10,9.35,43.6,42.9,1,0,1,48.5,43.5,0,15.2,1,0,36.3,0,156,0.623,1,128,Medium
1014,3,6,6.59,8.6,69.0,0,0,4,53.3,71.3,0,16.5,1,1,25.3,1,295,0.661,1,117,Medium
1015,19,19,42.85,42.5,40.1,0,0,0,84.0,76.4,2,17.9,1,1,22.3,1,99,0.608,1,104,Medium
1016,1,2,2.81,24.5,67.4,0,0,2,47.3,37.0,1,8.2,1,0,35.3,0,107,0.584,1,69,Medium
1017,15,15,20.87,24.5,92.7,0,0,2,35.3,28.3,0,27.4,1,0,26.5,1,173,0.577,1,100,Medium
1018,8,8,26.86,22.3,67.1,2,0,0,51.6,37.0,2,16.5,1,0,51.0,1,66,0.68,1,156,Medium
1019,2,4,2.84,77.8,57.0,4,0,0,31.4,42.7,0,21.0,1,0,46.7,1,274,0.979,1,238,High
1020,3,3,5.84,6.8,92.0,0,0,4,18.2,0.0,0,5.1,1,0,41.6,0,132,0.6,1,98,Medium
1021,14,28,37.27,18.4,74.6,0,1,1,20.2,13.7,3,3.9,1,0,21.7,3,60,0.831,1,175,High
1022,14,42,52.46,33.7,88.5,0,0,0,38.7,43.6,0,5.0,1,0,41.8,0,171,0.32,0,4,Low
1023,11,33,38.9,20.5,86.6,2,0,1,11.1,11.3,3,12.6,1,0,41.7,1,207,0.908,1,186,High
1024,16,16,51.02,46.7,63.3,0,0,1,29.8,29.2,2,18.3,0,1,35.4,2,110,0.975,1,167,High
1025,4,8,5.51,5.0,82.1,3,0,2,80.9,78.8,0,9.9,1,1,43.0,0,271,0.806,1,196,High
1026,5,10,14.12,9.4,52.1,1,0,3,31.1,33.6,0,10.2,1,0,50.0,0,201,0.764,1,152,High
1027,14,42,15.73,4.1,91.4,2,0,3,20.0,5.0,0,2.8,1,1,46.5,0,246,0.921,1,177,High
1028,16,48,35.14,37.6,91.2,1,1,3,95.4,88.2,0,10.2,1,1,36.6,2,268,0.98,1,202,High
1029,18,36,41.94,3.7,44.3,1,0,0,66.0,62.1,3,10.0,1,0,29.2,1,92,0.488,1,116,Medium
1030,7,7,6.63,71.0,64.2,1,0,1,15.4,22.2,0,7.0,1,0,36.7,2,194,0.895,1,200,High
1031,10,30,18.14,52.2,62.1,2,0,0,15.6,29.7,0,8.8,1,0,53.1,0,262,0.8,1,146,High
1032,7,7,30.35,5.2,96.1,2,0,0,65.1,63.1,1,25.1,1,1,48.7,4,260,0.829,1,244,High
1033,1,1,4.33,19.9,72.0,1,2,2,58.6,69.6,0,13.3,0,0,20.9,0,144,0.98,1,160,High
1034,19,57,39.97,32.0,54.5,1,2,1,16.2,17.5,0,12.2,0,0,47.4,2,35,0.98,1,189,High
1035,16,16,15.35,2.9,72.0,3,0,3,30.2,29.1,0,8.5,1,0,26.0,0,299,0.902,1,199,High
1036,19,19,27.79,34.6,82.6,3,0,0,93.6,100.0,2,14.7,1,1,40.0,0,90,0.711,1,168,High
1037,4,8,9.0,31.8,69.0,1,0,2,61.5,39.8,0,38.3,1,0,48.2,0,174,0.635,1,121,Medium
1038,18,18,77.52,14.9,61.5,0,0,0,49.6,56.2,0,17.5,1,0,39.6,0,183,0.348,0,3,Low
1039,2,4,2.64,29.5,69.6,0,0,0,32.5,22.2,0,9.8,1,0,34.1,0,292,0.423,0,2,Medium
1040,1,3,3.63,48.5,97.8,2,0,1,22.0,37.6,1,10.7,0,0,31.2,0,154,0.858,1,166,High
1041,15,45,18.03,30.0,77.8,0,0,0,46.2,36.3,0,20.0,1,0,30.7,0,22,0.387,0,2,Low
1042,5,10,22.15,32.9,75.9,0,0,1,93.0,88.3,0,35.1,1,0,49.3,1,170,0.41,0,2,Medium
1043,11,33,24.33,27.7,96.9,0,0,3,14.4,0.0,1,4.8,1,0,48.9,0,195,0.563,1,75,Medium
1044,10,10,36.68,21.1,92.1,1,0,1,99.2,100.0,1,11.5,1,0,48.8,0,228,0.392,0,2,Low
1045,2,2,4.14,25.2,79.1,1,0,0,28.7,22.4,0,10.6,1,0,29.9,3,218,0.698,1,153,Medium
1046,3,3,9.37,10.5,89.0,0,0,0,46.8,38.7,2,19.9,1,0,48.0,0,255,0.362,0,1,Low
1047,12,36,18.13,4.0,80.5,0,0,1,14.1,14.5,0,11.8,1,0,21.3,0,31,0.513,1,96,Medium
1048,5,5,6.7,33.2,65.1,1,0,1,62.6,37.6,2,21.3,0,0,27.2,0,291,0.776,1,155,High
1049,5,15,21.35,7.9,33.8,3,0,1,53.5,43.1,1,4.0,1,0,38.0,2,65,0.877,1,211,High
1050,6,6,25.17,10.3,89.5,0,0,0,70.0,67.2,2,15.9,1,0,34.2,0,226,0.217,0,1,Low
1051,9,18,36.75,42.2,71.1,0,0,2,58.8,80.8,1,19.9,1,0,23.9,0,68,0.492,1,80,Medium
